4.86245111397	-250.0	0.0
5.47475437539	-225.0	-100.0
5.19391791077	-225.0	-75.0
7.50984978557	-225.0	-50.0
5.88530579723	-225.0	-25.0
4.63860052425	-225.0	0.0
7.99519587532	-225.0	25.0
6.20162719628	-225.0	50.0
6.228939986	-225.0	75.0
6.26745562678	-225.0	100.0
6.40377386935	-200.0	-150.0
5.64620098292	-200.0	-125.0
6.30374751969	-200.0	-100.0
6.98779360898	-200.0	-75.0
5.9973458314	-200.0	-50.0
5.88191112761	-200.0	-25.0
6.7807699501	-200.0	0.0
6.36365853429	-200.0	25.0
4.57613458045	-200.0	50.0
5.99072308018	-200.0	75.0
5.03890553094	-200.0	100.0
6.27791810425	-200.0	125.0
6.1673246488	-200.0	150.0
5.85032760423	-175.0	-175.0
7.29722248912	-175.0	-150.0
6.95408088029	-175.0	-125.0
9.07517859862	-175.0	-100.0
5.97918376542	-175.0	-75.0
5.98629452649	-175.0	-50.0
5.02901530674	-175.0	-25.0
5.33730956028	-175.0	0.0
4.41269217548	-175.0	25.0
5.98123691343	-175.0	50.0
5.15387549264	-175.0	75.0
5.62347979365	-175.0	100.0
4.48398764497	-175.0	125.0
8.04879115688	-175.0	150.0
6.99470240366	-175.0	175.0
4.69868276342	-150.0	-200.0
6.39131970158	-150.0	-175.0
8.13244074527	-150.0	-150.0
4.76991353953	-150.0	-125.0
6.08206262728	-150.0	-100.0
6.92273375195	-150.0	-75.0
6.58229519041	-150.0	-50.0
5.71899475028	-150.0	-25.0
5.12757398011	-150.0	0.0
5.93710536674	-150.0	25.0
7.62163053259	-150.0	50.0
7.16353120035	-150.0	75.0
4.61453264605	-150.0	100.0
6.49258308811	-150.0	125.0
5.5514166294	-150.0	150.0
6.24405502585	-150.0	175.0
6.77434092458	-150.0	200.0
6.08489946224	-125.0	-200.0
6.08980321084	-125.0	-175.0
6.69151463088	-125.0	-150.0
6.02220111857	-125.0	-125.0
5.27697836424	-125.0	-100.0
6.42250153455	-125.0	-75.0
5.00290028822	-125.0	-50.0
6.20676495543	-125.0	-25.0
5.76369294302	-125.0	0.0
6.48158953275	-125.0	25.0
4.60617692131	-125.0	50.0
6.85333517603	-125.0	75.0
7.02545864504	-125.0	100.0
6.30634617771	-125.0	125.0
6.94902535696	-125.0	150.0
6.22475482882	-125.0	175.0
7.49607610001	-125.0	200.0
4.99907199217	-100.0	-225.0
3.99402374608	-100.0	-200.0
6.19998268471	-100.0	-175.0
5.96012469101	-100.0	-150.0
5.65436037789	-100.0	-125.0
6.19475913686	-100.0	-100.0
6.49588086102	-100.0	-75.0
5.97284343932	-100.0	-50.0
5.48408427856	-100.0	-25.0
6.21363811347	-100.0	0.0
5.01426355847	-100.0	25.0
6.97975057838	-100.0	50.0
5.43287602251	-100.0	75.0
5.19616555498	-100.0	100.0
7.54597507304	-100.0	125.0
5.94774148342	-100.0	150.0
6.67113399775	-100.0	175.0
7.04829525539	-100.0	200.0
7.60845483264	-100.0	225.0
5.29157003849	-75.0	-225.0
3.99739131572	-75.0	-200.0
8.69481359272	-75.0	-175.0
6.0925427628	-75.0	-150.0
6.22863188134	-75.0	-125.0
5.17909915335	-75.0	-100.0
5.61036791698	-75.0	-75.0
6.71250120839	-75.0	-50.0
5.59172878614	-75.0	-25.0
3.95265546775	-75.0	0.0
5.6532598679	-75.0	25.0
6.62848132183	-75.0	50.0
5.7835131192	-75.0	75.0
4.60651876306	-75.0	100.0
6.93625477016	-75.0	125.0
6.43878635044	-75.0	150.0
5.95714200299	-75.0	175.0
4.54937834555	-75.0	200.0
7.02423527168	-75.0	225.0
5.63714680584	-50.0	-225.0
5.76541114111	-50.0	-200.0
4.65850624039	-50.0	-175.0
5.8588897698	-50.0	-150.0
6.87767635274	-50.0	-125.0
4.67317953663	-50.0	-100.0
6.47458268129	-50.0	-75.0
6.29646564843	-50.0	-50.0
5.4386175619	-50.0	-25.0
5.04080140893	-50.0	0.0
7.13069084641	-50.0	25.0
6.21931839318	-50.0	50.0
6.32718019502	-50.0	75.0
6.87832644775	-50.0	100.0
5.08811156428	-50.0	125.0
6.82864647643	-50.0	150.0
6.1151656011	-50.0	175.0
5.25750032085	-50.0	200.0
6.7401958806	-50.0	225.0
7.42693887583	-25.0	-225.0
5.68515247533	-25.0	-200.0
5.68526617894	-25.0	-175.0
5.676980048	-25.0	-150.0
5.16108170397	-25.0	-125.0
6.91785366222	-25.0	-100.0
4.16749565896	-25.0	-75.0
5.72209210579	-25.0	-50.0
4.57429786066	-25.0	-25.0
5.25025078972	-25.0	0.0
4.67908503162	-25.0	25.0
5.84059637474	-25.0	50.0
6.23034529736	-25.0	75.0
7.43949036777	-25.0	100.0
7.80755263074	-25.0	125.0
5.3429110279	-25.0	150.0
3.15447739739	-25.0	175.0
6.23410487745	-25.0	200.0
6.16077690686	-25.0	225.0
4.08210117216	0.0	-250.0
5.54086856934	0.0	-225.0
5.6855904748	0.0	-200.0
6.74930264158	0.0	-175.0
6.83806972319	0.0	-150.0
6.73911747524	0.0	-125.0
6.50331218743	0.0	-100.0
5.43579179432	0.0	-75.0
6.02724907554	0.0	-50.0
8.36993582541	0.0	-25.0
5.10046628659	0.0	0.0
6.66722582381	0.0	25.0
6.40001045265	0.0	50.0
6.20059175468	0.0	75.0
4.62503777646	0.0	100.0
5.28582868757	0.0	125.0
5.99227807394	0.0	150.0
6.38021875223	0.0	175.0
6.69715393599	0.0	200.0
5.53111328439	0.0	225.0
5.68768950065	25.0	-225.0
4.44237361195	25.0	-200.0
6.8904633492	25.0	-175.0
6.46205413406	25.0	-150.0
5.63144230842	25.0	-125.0
5.90518310188	25.0	-100.0
7.08733082081	25.0	-75.0
5.22631904709	25.0	-50.0
6.40620531891	25.0	-25.0
5.21582340698	25.0	0.0
6.07797098168	25.0	25.0
6.4432413519	25.0	50.0
5.98308349819	25.0	75.0
8.58273906378	25.0	100.0
3.74762261551	25.0	125.0
5.07348874801	25.0	150.0
5.5875266806	25.0	175.0
6.22845042582	25.0	200.0
4.97889067589	25.0	225.0
5.76147652362	50.0	-225.0
4.07669532023	50.0	-200.0
5.33227390793	50.0	-175.0
5.20181704212	50.0	-150.0
6.72495858211	50.0	-125.0
6.45514337026	50.0	-100.0
7.52382854893	50.0	-75.0
5.4749642639	50.0	-50.0
7.74232098274	50.0	-25.0
6.91464596808	50.0	0.0
7.39208152182	50.0	25.0
5.20039018946	50.0	50.0
7.06493829332	50.0	75.0
6.86257790448	50.0	100.0
6.82757492187	50.0	125.0
5.96821588202	50.0	150.0
5.9512014234	50.0	175.0
6.53084826818	50.0	200.0
6.81072152446	50.0	225.0
5.81315201732	75.0	-225.0
5.8793508654	75.0	-200.0
5.44958818623	75.0	-175.0
5.13627101043	75.0	-150.0
6.03382114499	75.0	-125.0
5.88083533092	75.0	-100.0
6.63714240027	75.0	-75.0
5.26290454396	75.0	-50.0
6.6632775393	75.0	-25.0
5.18440012907	75.0	0.0
6.0614886812	75.0	25.0
5.01180022759	75.0	50.0
5.53785533698	75.0	75.0
7.04365076119	75.0	100.0
5.492677971	75.0	125.0
6.17954369024	75.0	150.0
6.51754887389	75.0	175.0
7.95738389562	75.0	200.0
5.31632523734	75.0	225.0
6.7032016972	100.0	-225.0
8.08493904704	100.0	-200.0
6.75225462551	100.0	-175.0
5.87524711695	100.0	-150.0
5.61110038759	100.0	-125.0
4.59951637838	100.0	-100.0
5.23034714633	100.0	-75.0
5.65409601098	100.0	-50.0
5.07649284952	100.0	-25.0
5.30686520026	100.0	0.0
5.1685179195	100.0	25.0
6.17191000299	100.0	50.0
5.05541989765	100.0	75.0
5.46214978555	100.0	100.0
5.74834185966	100.0	125.0
6.41706286977	100.0	150.0
7.2058772921	100.0	175.0
4.98137802423	100.0	200.0
7.05056106668	100.0	225.0
5.9870799098	125.0	-200.0
6.19989382206	125.0	-175.0
5.97068417655	125.0	-150.0
6.14690488334	125.0	-125.0
6.73414846457	125.0	-100.0
5.74869029095	125.0	-75.0
5.31571782627	125.0	-50.0
6.10462559935	125.0	-25.0
7.95464496384	125.0	0.0
6.46668127713	125.0	25.0
6.04720287285	125.0	50.0
5.93901238112	125.0	75.0
6.63210659734	125.0	100.0
5.03501318867	125.0	125.0
5.48325308116	125.0	150.0
4.80690244686	125.0	175.0
6.26166968924	125.0	200.0
5.94040468441	150.0	-200.0
5.59044923854	150.0	-175.0
6.11174444676	150.0	-150.0
5.03984077493	150.0	-125.0
6.00781588906	150.0	-100.0
5.28707870213	150.0	-75.0
4.22675145877	150.0	-50.0
6.28774287996	150.0	-25.0
5.08629220404	150.0	0.0
5.35714940919	150.0	25.0
7.68747263462	150.0	50.0
6.57896209874	150.0	75.0
7.63933675117	150.0	100.0
7.24827916538	150.0	125.0
5.4757893296	150.0	150.0
5.23484781352	150.0	175.0
6.84355162009	150.0	200.0
7.87729177537	175.0	-175.0
5.77374619684	175.0	-150.0
6.79581589368	175.0	-125.0
5.21222720656	175.0	-100.0
5.28859081957	175.0	-75.0
5.87416811547	175.0	-50.0
4.29785735544	175.0	-25.0
7.09501366564	175.0	0.0
6.38730031893	175.0	25.0
6.21171621963	175.0	50.0
3.76101310743	175.0	75.0
8.52439778117	175.0	100.0
5.02567305339	175.0	125.0
7.86730676885	175.0	150.0
8.09824353915	175.0	175.0
5.20785984363	200.0	-150.0
5.3758896574	200.0	-125.0
4.34357500162	200.0	-100.0
4.76469036057	200.0	-75.0
4.89289501052	200.0	-50.0
6.28119731394	200.0	-25.0
6.45722201481	200.0	0.0
5.27062443863	200.0	25.0
4.97594356382	200.0	50.0
6.48356088316	200.0	75.0
4.86136167728	200.0	100.0
6.4978662553	200.0	125.0
7.84051527545	200.0	150.0
5.8834540378	225.0	-100.0
6.05698260065	225.0	-75.0
5.02905884858	225.0	-50.0
7.62053774638	225.0	-25.0
6.84551891934	225.0	0.0
6.07838538101	225.0	25.0
5.15973499909	225.0	50.0
4.98463944054	225.0	75.0
3.22307395357	225.0	100.0
